polis_number,Toponym,City_ethnic,Region,Polities.Called.Polis,Polities.Called.Polis.Source.of.Designation,Polities.called.Asty.and.Polisma,Polities.Called.Patris,Use_of_City_Ethnic,Size_of_Territory,Poleis.in.400,Poleis.no.longer.or.not.yet.existing.in.400,Constitution,Demos,Boule,Dikasterion,Gerousia,Nomothetai,Other_Institutions,Total_Institutions,phratriai,demoi,phylai,other_civic_subdivision,Proxenoi,Theorodokoi,Theorodokoi_Type,Panhellenic_Victors,Panhellenic_Victors_Specific_Games,Major_Divinities1,Major_Divinities2,Major_Divinities3,Major_Divinities4,Members_of_the_Delian_League,Stasis,Destruction,Type_of_Destruction,Andrapodismos,Destruction_of_urban_center,Dioikismos,Expulsion_of_population,Population_killed_off,Synoikismos,Grid_Planned_Poleis,City_Walls,Political_Architecture,Temple,Theatre,Stoas,Gymnasia,Stadia,Hippodromes,Total_Public_Building_Types,Colonisation,latitude_decimal,longitude_decimal
204,Eteonos/Skaphai,Skaphleus,10,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
205,Eutresis,Eutretidieus,10,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38.25,23.25
206,Haliartos,Haliartios,10,NA,NA,NA,NA,9,2,NA,NA,3,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,1,0,0,0,2,0,38.41666667,23.08333333
207,Hyettos,Hyettios,10,NA,NA,NA,NA,5,2,NA,NA,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38.58333333,23.08333333
208,Hysiai,,10,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38.25,23.33333333
209,Kopai,Kopaieus,10,NA,NA,NA,NA,5,3,NA,NA,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38.5,23.16666667
210,Koroneia,Koroneus,10,NA,NA,NA,NA,5,2,NA,NA,3,0,1,0,0,0,0,1,0,0,0,0,1,1,3,0,0,1707,0,0,0,0,0,1,1,1,0,0,0,0,0,NA,1,0,1,1,0,0,0,0,2,0,38.41666667,22.91666667
211,Lebadeia,Lebadeus,10,NA,NA,NA,NA,9,2,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,1,1,8,0,0,3804,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,1,0,0,0,2,0,38.41666667,22.83333333
212,Mykalessos,Mykalessios,10,NA,NA,NA,NA,5,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38.41666667,23.5
213,Orchomenos,Orchomenios,10,NA,NA,NA,NA,9,3,NA,NA,3,0,1,0,0,0,0,1,0,0,0,0,0,1,3,1,3,3808,3817,0,0,0,2,1,5,1,1,0,0,0,0,NA,1,0,1,1,0,0,0,0,2,0,38.5,23
214,Oropos,Oropios,10,NA,NA,NA,NA,9,3,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,1,0,1,1,1,0,0,0,3,0,38.33333333,23.75
215,Pharai,,10,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,38.33333333,23.66666667
216,Plataia,Plataieus,10,NA,NA,NA,NA,9,3,NA,NA,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2900,0,0,0,0,1,1,12,1,1,0,1,0,0,NA,1,0,1,0,0,0,0,0,1,1,38.25,23.25
217,Potniaia,Potnieus,10,NA,NA,NA,NA,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,38.33333333,23.33333333
218,Siphai,Siphaieus,10,NA,NA,NA,NA,0,1,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38.16666667,23.08333333
219,Skolos,,10,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,NA,15.38333333
220,Tanagra,,10,NA,NA,NA,NA,9,5,NA,NA,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3101,3103,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,1,0,0,0,0,2,1,38.33333333,23.58333333
221,Thebai,Thebaios,10,NA,NA,NA,NA,9,5,NA,NA,8,1,1,0,0,0,0,2,0,0,0,0,3,1,3,1,15,1804,2101,0,0,0,3,1,5,1,1,0,0,0,0,NA,1,0,1,1,1,1,1,1,6,0,38.33333333,23.33333333
222,Thespiai,,10,NA,NA,NA,NA,9,4,NA,NA,3,0,1,0,0,0,0,1,0,0,0,0,1,1,3,1,3,1302,0,0,0,0,2,1,2,0,1,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,1,38.25,23.16666667
223,Thisbai,Thisbeus,10,NA,NA,NA,NA,0,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38.25,23
224,Aigosthena,Aigosthenitas,11,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38.16666667,23.25
225,Korinthos,Korinthios,11,NA,NA,NA,NA,9,5,NA,NA,24,1,1,0,1,0,0,3,0,0,1,4,3,1,3,1,15,1200,2900,3600,0,0,5,0,0,0,0,0,0,0,0,NA,1,1,1,1,1,0,1,0,4,13,38,23.33333333
226,Megara,Megareus,11,NA,NA,NA,NA,10,4,NA,NA,31,1,1,1,0,0,0,3,0,0,1,2,3,1,3,1,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,NA,1,0,1,0,1,0,0,0,2,7,38.08333333,23.16666667
227,Pagai,Pagaios,11,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,37.91666667,23.91666667
228,Sikyon,Sikyonios,11,NA,NA,NA,NA,9,4,NA,NA,12,0,0,0,0,0,0,0,0,0,1,0,1,1,16,1,15,1500,1300,0,0,0,5,0,0,0,0,0,0,0,0,NA,1,1,1,0,0,0,0,0,1,0,38,22.75
229,Aigai (Achaia),Aigaios,12,NA,NA,NA,NA,1,1,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,6,12.63333333,20.36666667
230,Aigeira,Aigeirates,12,NA,NA,NA,NA,1,1,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,0,38.16666667,22.33333333
231,Aigion,Aigieus,12,NA,NA,NA,NA,4,2,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3806,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38.25,22.08333333
232,Ascheion,Ascheieus,12,NA,NA,NA,NA,4,0,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
233,Boura,Bourios,12,NA,NA,NA,NA,0,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,38.16666667,22.25
234,Dyme,Dymaios,12,NA,NA,NA,NA,9,0,NA,NA,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,1,0,38.16666667,21.58333333
235,Helike,Helikeus,12,NA,NA,NA,NA,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3601,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,1,0,38.25,22.16666667
236,Keryneia,Keryneus,12,NA,NA,NA,NA,0,1,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,1,0,38.16666667,22.16666667
237,Leontion,Leontesios,12,NA,NA,NA,NA,0,0,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,1,0,38,21.91666667
238,Olenos,Olenios,12,NA,NA,NA,NA,2,0,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,38.16666667,21.66666667
239,Patrai,Patreus,12,NA,NA,NA,NA,12,0,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38.25,21.75
240,Pellene,Pelleneus,12,NA,NA,NA,NA,9,3,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1300,0,0,0,0,1,1,5,1,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,38.08333333,22.58333333
241,Pharai,Pharaieus,12,NA,NA,NA,NA,12,0,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,38.08333333,21.75
242,Phelloe,,12,NA,NA,NA,NA,0,1,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,38.08333333,22.41666667
243,Rhypai/Rhype,Rhyps,12,NA,NA,NA,NA,12,0,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,38.25,22
244,Tritaia,Tritaieus,12,NA,NA,NA,NA,2,0,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37.91666667,21.66666667
245,Alasyaion,Alasyeus,13,NA,NA,NA,NA,2,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
246,Alea,Aleos,13,NA,NA,NA,NA,9,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,1,0,NA,NA
247,Alion,,13,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
248,Amphidolia,Amphidolos,13,NA,NA,NA,NA,2,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
249,Anaitoi,Anaitoi,13,NA,NA,NA,NA,2,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
250,Chaladrioi,,13,NA,NA,NA,NA,1,0,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
251,Dyspontion,Dyspontios,13,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,2,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,21.33333333,37.91666667
252,Elis,Eleios,13,NA,NA,NA,NA,10,5,NA,NA,8,1,1,1,0,0,0,3,0,0,1,0,2,0,0,1,14,3813,0,0,0,0,5,0,0,0,0,0,0,0,0,NA,1,1,1,1,1,1,0,0,4,4,NA,NA
253,Eupagion,,13,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
254,Ewaoioi,Ewaoioi,13,NA,NA,NA,NA,2,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,21.08333333,37.91666667
255,Kyllene,Kyllenios,13,NA,NA,NA,NA,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,NA
256,Larissa,,13,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,21.75,37.83333333
257,Lasion,Lasionios,13,NA,NA,NA,NA,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
258,Lenos,,13,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,21.41666667,37.66666667
259,Letrinoi,Letrinos,13,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,21.5,37.66666667
260,Marganeis,Marganeus,13,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,NA
261,Metapioi,,13,NA,NA,NA,NA,2,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
262,Opous,Opountios,13,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
263,Pisa,Pisatas,13,NA,NA,NA,NA,5,4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,21.5,37.91666667
264,Pylos,Pylios,13,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
265,Thraistos,Thraistios,13,NA,NA,NA,NA,2,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37.83333333,22.41666667
266,Alipheira,Alipheireus,14,NA,NA,NA,NA,0,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,1,0,0,0,0,0,1,0,37.58333333,21.83333333
267,Asea,Aseates,14,NA,NA,NA,NA,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,1,0,0,0,0,0,1,0,37.41666667,22.33333333
268,Dipaia,Dipaeus,14,NA,NA,NA,NA,2,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,NA,NA
269,Euaimon,Euaimnios,14,NA,NA,NA,NA,2,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
270,Eutaia,,14,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,37.33333333,22.33333333
271,Gortys,Kortynios,14,NA,NA,NA,NA,12,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,1,0,1,0,0,0,2,0,37.5,22.33333333
272,Halous,,14,NA,NA,NA,NA,0,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,37.75,22
273,Helisson,Heliswasios,14,NA,NA,NA,NA,2,1,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,37.58333333,22.25
274,Heraia,Heraieus,14,NA,NA,NA,NA,9,4,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,0,37.58333333,21.83333333
275,Kaphiai,Kaphyieus,14,NA,NA,NA,NA,12,4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,37.75,22.25
276,Kleitor,Kleitorios,14,NA,NA,NA,NA,9,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,1,0,37.91666667,22.08333333
277,Koila,,14,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
278,Kynaitha,Kynaitheus,14,NA,NA,NA,NA,4,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,38,22.08333333
279,Lousoi,Losiatas,14,NA,NA,NA,NA,7,2,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,10,1509,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38,22.08333333
280,Lykosoura,Lykourasios,14,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,1900,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,1,0,0,0,0,0,1,0,37.41666667,22
281,Mantinea,Mantineus,14,NA,NA,NA,NA,9,4,NA,NA,8,1,1,1,0,0,0,3,0,0,1,1,0,0,0,1,3,3602,0,0,0,0,1,1,8,0,1,1,0,0,0,NA,1,1,1,1,1,0,0,0,3,0,37.58333333,22.41666667
282,Megale polis,Megalopolites,14,NA,NA,NA,NA,12,4,NA,NA,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1713,3811,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,1,0,0,0,3,0,14.61666667,25.36666667
283,Methydrion,Methydrieus,14,NA,NA,NA,NA,9,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,1,0,0,0,0,0,1,0,37.66666667,22.16666667
284,Nestane,Nestanios,14,NA,NA,NA,NA,12,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37.58333333,22.5
285,Nonakris,Nonakrieus,14,NA,NA,NA,NA,12,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,38,22.25
286,Orchemenos,Orchomenios,14,NA,NA,NA,NA,9,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,1,1,0,0,0,3,0,37.75,22.33333333
287,Oresthasion,Oresthasios,14,NA,NA,NA,NA,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,NA,NA
288,Paion,,14,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,0,37.91666667,22
289,Pallantion,Pallanteus,14,NA,NA,NA,NA,7,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,1,0,0,0,0,0,1,0,37.5,22.33333333
290,Phara,,14,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
291,Pheneos,Pheneeus,14,NA,NA,NA,NA,7,4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,37.91666667,22.33333333
292,Phigaleia,Phigaleus,14,NA,NA,NA,NA,12,3,NA,NA,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,6,2100,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,0,1,1,0,0,0,0,2,0,37.41666667,21.33333333
293,Phorieia,Phoriaeus,14,NA,NA,NA,NA,12,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
294,Psophis,Psophidios,14,NA,NA,NA,NA,5,4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,1,0,0,0,2,0,37.83333333,21.91666667
295,Pylai,Parpylaios,14,NA,NA,NA,NA,4,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
296,Stymphalos,Stymphalios,14,NA,NA,NA,NA,9,3,NA,NA,0,1,1,0,0,0,0,2,0,0,0,0,3,1,5,1,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,1,0,0,0,0,2,0,37.83333333,22.5
297,Tegea,Tegeatas,14,NA,NA,NA,NA,9,4,NA,NA,8,1,1,1,0,0,0,3,0,0,1,0,3,1,1,1,9,1702,0,0,0,0,2,1,1,1,0,0,0,0,0,NA,1,1,1,1,0,0,0,0,2,0,37.5,22.41666667
298,Teuthis,Teuthidas,14,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,37.58333333,22
299,Thaliades,,14,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,37.75,21.91666667
300,Thelphousa,,14,NA,NA,NA,NA,5,4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,1,0,0,0,2,0,37.75,21.91666667
301,Thisoa,Thisoaios,14,NA,NA,NA,NA,4,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,37.66666667,22.08333333
302,Torthyneion,Tothyneus,14,NA,NA,NA,NA,2,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,37.66666667,22.16666667
303,Trapezous,Trapezountios,14,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,1,NA,1,0,0,0,0,0,0,0,0,0,37.41666667,22.08333333
304,Epeion,,15,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37.58333333,21.83333333
305,Epitalion,Epitalieus,15,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37.66666667,21.5
